,objectId,location,cityId,name,population,createdAt,updatedAt
139,JdrDAP11bV,"{'__type': 'GeoPoint', 'latitude': 45.95966, 'longitude': 33.95289}",689497,Vishnyovka,995,2019-12-14T02:09:38.039Z,2019-12-14T02:09:38.039Z
140,N7lG9szAwU,"{'__type': 'GeoPoint', 'latitude': 45.29332, 'longitude': 35.84451}",689551,Vinogradnoye,1044,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
141,uLFlxTmLVF,"{'__type': 'GeoPoint', 'latitude': 48.15571, 'longitude': 24.79112}",689817,Verkhovyna,5290,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
142,T0SZqUAKW2,"{'__type': 'GeoPoint', 'latitude': 44.85807, 'longitude': 34.87952}",689740,Veseloye,1675,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
143,3T3NyUKysP,"{'__type': 'GeoPoint', 'latitude': 48.7805, 'longitude': 23.51545}",689834,Verchnia Rozhanka,1134,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
144,o7NeGIk1d0,"{'__type': 'GeoPoint', 'latitude': 45.39264, 'longitude': 33.64668}",689532,Vinogradovo,881,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
145,XjGDG9IXiS,"{'__type': 'GeoPoint', 'latitude': 49.03462, 'longitude': 27.23617}",689567,Vinkivtsi,0,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
146,8iCA98w7Vl,"{'__type': 'GeoPoint', 'latitude': 45.68119, 'longitude': 28.57138}",689543,Vynohradivka,3110,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
147,2JJsGfIF7B,"{'__type': 'GeoPoint', 'latitude': 44.48149, 'longitude': 34.12973}",689552,Vinogradnoye,1494,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
148,t2OIJ3gCfG,"{'__type': 'GeoPoint', 'latitude': 46.36957, 'longitude': 32.9398}",689531,Vynohradove,4422,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
149,j132ok3zgi,"{'__type': 'GeoPoint', 'latitude': 44.8456, 'longitude': 33.67161}",689595,Vilino,6960,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
150,zO7j3B62go,"{'__type': 'GeoPoint', 'latitude': 48.82849, 'longitude': 30.03957}",689857,Verkhniachka,4130,2019-12-14T02:09:40.071Z,2019-12-14T02:09:40.071Z
151,h2ub4FPJ0j,"{'__type': 'GeoPoint', 'latitude': 47.35666, 'longitude': 31.23488}",689717,Veselynove,6997,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
152,jWzhrwhThT,"{'__type': 'GeoPoint', 'latitude': 49.23278, 'longitude': 28.48097}",689558,Vinnytsia,352115,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
153,sqIuVW8pQH,"{'__type': 'GeoPoint', 'latitude': 47.94381, 'longitude': 35.43539}",689584,Vil’nyans’k,0,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
154,Zf5b2EQy4J,"{'__type': 'GeoPoint', 'latitude': 44.69738, 'longitude': 33.98696}",689821,Verkhorechye,1126,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
155,VGjXMhOh5c,"{'__type': 'GeoPoint', 'latitude': 50.82902, 'longitude': 34.95861}",689830,Verkhnya Syrovatka,3669,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
156,YeI4raCglf,"{'__type': 'GeoPoint', 'latitude': 47.01479, 'longitude': 34.91504}",689736,Vesele,10683,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
157,AoPy7gkknP,"{'__type': 'GeoPoint', 'latitude': 45.37733, 'longitude': 33.21385}",689746,Veselovka,1390,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
158,3QbU0RVrOj,"{'__type': 'GeoPoint', 'latitude': 48.16156, 'longitude': 24.94532}",689860,Verkhniy Yasenov,1205,2019-12-14T02:09:40.071Z,2019-12-14T02:09:40.071Z
159,0tGjTefSWU,"{'__type': 'GeoPoint', 'latitude': 49.81575, 'longitude': 24.30328}",689854,Verkhnyaya Belka,1508,2019-12-14T02:09:40.070Z,2019-12-14T02:09:40.070Z
160,CHNEQ898J0,"{'__type': 'GeoPoint', 'latitude': 49.10307, 'longitude': 23.59099}",689892,Verkhnie Synevydne,3555,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
161,RVaDHBC0uQ,"{'__type': 'GeoPoint', 'latitude': 47.25053, 'longitude': 34.33797}",689868,Verkhniy Rohachyk,6557,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
162,CQoA8OgjKm,"{'__type': 'GeoPoint', 'latitude': 48.65242, 'longitude': 34.33457}",689916,Verkhn’odniprovs’k,0,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
163,CovBSRPdn5,"{'__type': 'GeoPoint', 'latitude': 47.01254, 'longitude': 29.67171}",690035,Velykoploske,3192,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
164,BHLvX7lGib,"{'__type': 'GeoPoint', 'latitude': 50.04747, 'longitude': 23.42189}",689993,Verblyany,2000,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
165,wSSbXn38Gn,"{'__type': 'GeoPoint', 'latitude': 45.30551, 'longitude': 33.50004}",689944,Veresayevo,1708,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
166,opVzLeMmWQ,"{'__type': 'GeoPoint', 'latitude': 49.41667, 'longitude': 35.53333}",690009,Verbivka,3377,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
167,NR6q2yUf7c,"{'__type': 'GeoPoint', 'latitude': 44.68932, 'longitude': 33.70207}",689905,Verkhnesadovoye,2331,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
168,M9SrFFSqi1,"{'__type': 'GeoPoint', 'latitude': 48.61176, 'longitude': 27.79324}",690032,Vendychany,4182,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
169,H2G0lCIlmh,"{'__type': 'GeoPoint', 'latitude': 49.52363, 'longitude': 25.75753}",690184,Velikiye Borki,3141,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
170,YJl8888vBN,"{'__type': 'GeoPoint', 'latitude': 48.47092, 'longitude': 24.94677}",690132,Velykyy Klyuchiv,3290,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
171,tXbrRMrinT,"{'__type': 'GeoPoint', 'latitude': 50.02314, 'longitude': 33.94144}",690147,Velyki Sorochyntsi,4050,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
172,3TXnRH2HZG,"{'__type': 'GeoPoint', 'latitude': 48.88831, 'longitude': 22.46052}",690197,Velykyi Bereznyi,7078,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
173,8ZGJ6Pnfvr,"{'__type': 'GeoPoint', 'latitude': 48.54653, 'longitude': 25.74533}",689945,Verenchanka,3560,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
174,iLa9NIlezW,"{'__type': 'GeoPoint', 'latitude': 46.48684, 'longitude': 32.97498}",690165,Velyki Kopani,5464,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
175,tnpqNH5JwO,"{'__type': 'GeoPoint', 'latitude': 50.4243, 'longitude': 35.47989}",690230,Velyka Pysarivka,5235,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
176,clSN6FXzBY,"{'__type': 'GeoPoint', 'latitude': 47.84531, 'longitude': 36.83534}",690237,Velyka Novosilka,0,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
177,uaRyv8eKI5,"{'__type': 'GeoPoint', 'latitude': 47.07971, 'longitude': 29.85753}",690038,Velyka Mykhaylivka,5777,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
178,tnAgL0bkk2,"{'__type': 'GeoPoint', 'latitude': 47.17572, 'longitude': 33.94362}",690247,Velyka Lepetykha,9511,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
179,jptqcICwEX,"{'__type': 'GeoPoint', 'latitude': 50.0617, 'longitude': 37.38373}",690193,Velykyy Burluk,4821,2019-12-14T02:09:42.184Z,2019-12-14T02:09:42.184Z
180,ygeIJIYWLJ,"{'__type': 'GeoPoint', 'latitude': 50.59333, 'longitude': 30.90313}",690266,Velyka Dymerka,9606,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
181,kUNITyeM1A,"{'__type': 'GeoPoint', 'latitude': 47.27756, 'longitude': 34.70616}",690281,Velyka Bilozerka,3511,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
182,q6k6blkbt4,"{'__type': 'GeoPoint', 'latitude': 47.31969, 'longitude': 33.30373}",690288,Velyka Oleksandrivka,7281,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
183,QdJHhkBlq1,"{'__type': 'GeoPoint', 'latitude': 45.13938, 'longitude': 34.72291}",690397,Vasilyevka,1331,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
184,hLNF7FX4cX,"{'__type': 'GeoPoint', 'latitude': 49.79116, 'longitude': 33.72258}",690285,Velyka Bahachka,5707,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
185,jaocpBtSQd,"{'__type': 'GeoPoint', 'latitude': 48.53479, 'longitude': 28.74358}",690485,Vapnyarka,8443,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
186,rVV61yooT0,"{'__type': 'GeoPoint', 'latitude': 49.82852, 'longitude': 36.32691}",690335,Vasyshcheve,5862,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
187,qFeUNCRxUh,"{'__type': 'GeoPoint', 'latitude': 48.61667, 'longitude': 22.3}",690548,Uzhgorod,117878,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
188,1WD7r8eLu5,"{'__type': 'GeoPoint', 'latitude': 48.36166, 'longitude': 22.3997}",690544,Batiovo,3046,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
189,1fkJQC0t0Y,"{'__type': 'GeoPoint', 'latitude': 50.18693, 'longitude': 30.31346}",690412,Vasylkiv,39700,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
190,TUxu3Ea9Fs,"{'__type': 'GeoPoint', 'latitude': 49.53786, 'longitude': 35.20086}",690448,Varvarivka,1912,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
191,p29IzEpO3K,"{'__type': 'GeoPoint', 'latitude': 49.01502, 'longitude': 31.06211}",690312,Vatutine,19407,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
192,qnHd7sBSEg,"{'__type': 'GeoPoint', 'latitude': 48.12207, 'longitude': 22.71281}",690434,Vary,2998,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
193,ArwHgXQIFX,"{'__type': 'GeoPoint', 'latitude': 48.20698, 'longitude': 36.02365}",690411,Vasyl’kivka,0,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
194,UGMxGUtHrp,"{'__type': 'GeoPoint', 'latitude': 48.38491, 'longitude': 25.51023}",690428,Vashkivtsi,5764,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
195,8OFfBAl5AW,"{'__type': 'GeoPoint', 'latitude': 45.19769, 'longitude': 33.29796}",690556,Uyutnoye,4745,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
196,R1zX14DFNr,"{'__type': 'GeoPoint', 'latitude': 49.83597, 'longitude': 35.61223}",690509,Valky,10099,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
197,SlbepCMCNc,"{'__type': 'GeoPoint', 'latitude': 50.49503, 'longitude': 32.71968}",690469,Varva,8549,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
198,84RRfNWexY,"{'__type': 'GeoPoint', 'latitude': 45.2626, 'longitude': 35.66506}",690566,Uvarovo,855,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
199,FSbDdpUNjc,"{'__type': 'GeoPoint', 'latitude': 49.82619, 'longitude': 30.41487}",690545,Uzyn,12726,2019-12-14T02:09:44.213Z,2019-12-14T02:09:44.213Z
200,h73jYshKC2,"{'__type': 'GeoPoint', 'latitude': 48.39077, 'longitude': 39.16284}",690629,Uspenka,9400,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
201,FMAdma1B98,"{'__type': 'GeoPoint', 'latitude': 49.78583, 'longitude': 36.07528}",690571,Utkivka,1272,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
202,kZOoNMwrLJ,"{'__type': 'GeoPoint', 'latitude': 48.3211, 'longitude': 39.80302}",690673,Uralo-Kavkaz,3033,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
203,90f38EVHwf,"{'__type': 'GeoPoint', 'latitude': 46.53296, 'longitude': 30.6596}",690648,Usatove,7732,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
204,Jmz2TDrv7M,"{'__type': 'GeoPoint', 'latitude': 45.33625, 'longitude': 35.06865}",690656,Urozhaynoye,1119,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
205,maxDuR6eOn,"{'__type': 'GeoPoint', 'latitude': 48.33105, 'longitude': 30.22702}",690713,Blahovishchens’ke,0,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
206,6qQDLN2NBc,"{'__type': 'GeoPoint', 'latitude': 47.95507, 'longitude': 32.53674}",690600,Ustynivka,4003,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
207,6HpCzY7tjz,"{'__type': 'GeoPoint', 'latitude': 48.74838, 'longitude': 30.22184}",690688,Uman’,87658,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
208,5dEPJkDJ3x,"{'__type': 'GeoPoint', 'latitude': 49.69512, 'longitude': 28.13298}",690756,Ulaniv,3038,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
209,ku7nUwt10n,"{'__type': 'GeoPoint', 'latitude': 49.23385, 'longitude': 23.65111}",690745,Ulychne,3671,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
210,vXljZDCB8I,"{'__type': 'GeoPoint', 'latitude': 45.04272, 'longitude': 34.00312}",690764,Ukromnoye,4567,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
211,gO4tpE1w8F,"{'__type': 'GeoPoint', 'latitude': 48.31474, 'longitude': 38.27423}",690822,Vuhlehirs’k,9926,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
212,2iztGJIw77,"{'__type': 'GeoPoint', 'latitude': 44.8873, 'longitude': 34.13973}",690789,Ukrainka,2539,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
213,c69Pyzg6uG,"{'__type': 'GeoPoint', 'latitude': 50.14317, 'longitude': 30.74612}",690773,Ukrainka,13636,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
214,cZ0eXqfIGh,"{'__type': 'GeoPoint', 'latitude': 48.02847, 'longitude': 25.72327}",690679,Nyzhni Petrivtsi,2887,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
215,f1DpD698oF,"{'__type': 'GeoPoint', 'latitude': 48.9552, 'longitude': 24.69292}",690804,Uhryniv,3090,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
216,KEOqvkfCjo,"{'__type': 'GeoPoint', 'latitude': 44.82146, 'longitude': 33.60452}",690820,Uglovoye,3334,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
217,x5ee3nIFpW,"{'__type': 'GeoPoint', 'latitude': 49.01404, 'longitude': 28.50846}",690855,Tyvriv,0,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
218,EYBBGHec8L,"{'__type': 'GeoPoint', 'latitude': 48.90219, 'longitude': 24.84482}",690873,Tysmenytsya,9426,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
219,EcVMZjF1e2,"{'__type': 'GeoPoint', 'latitude': 50.36811, 'longitude': 23.74895}",690814,Uhniv,1021,2019-12-14T02:09:46.170Z,2019-12-14T02:09:46.170Z
220,JaABAOo44Z,"{'__type': 'GeoPoint', 'latitude': 48.77168, 'longitude': 24.66626}",690875,Tysmenychany,2944,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
221,iJ8XZMH6ab,"{'__type': 'GeoPoint', 'latitude': 48.91218, 'longitude': 23.47303}",691019,Tukhlia,1826,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
222,tkCnT1UkCe,"{'__type': 'GeoPoint', 'latitude': 45.90633, 'longitude': 34.18063}",691138,Tselinnoye,900,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
223,uWeaJzZkQp,"{'__type': 'GeoPoint', 'latitude': 46.61842, 'longitude': 32.7189}",691037,Tsyurupyns’k,28800,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
224,T9DwpBfKOQ,"{'__type': 'GeoPoint', 'latitude': 50.60145, 'longitude': 26.18486}",690890,Tynne,4123,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
225,rfZ7V95324,"{'__type': 'GeoPoint', 'latitude': 44.69747, 'longitude': 33.83007}",690973,Turgenevka,1359,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
226,R70vHzJUfS,"{'__type': 'GeoPoint', 'latitude': 49.15231, 'longitude': 31.53739}",691062,Tsvetkovo,1265,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
227,lvBNqb5snk,"{'__type': 'GeoPoint', 'latitude': 48.01179, 'longitude': 23.57061}",690906,Tyachiv,9422,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
228,lzznPECK35,"{'__type': 'GeoPoint', 'latitude': 51.08644, 'longitude': 24.52294}",690963,Turiys’k,0,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
229,KIy4k7bXgH,"{'__type': 'GeoPoint', 'latitude': 49.34788, 'longitude': 28.72117}",690985,Turbiv,6740,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
230,j487sSNFPA,"{'__type': 'GeoPoint', 'latitude': 48.38719, 'longitude': 29.10288}",691051,Tsybulevka,1888,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
231,lFUm39PVh8,"{'__type': 'GeoPoint', 'latitude': 49.07907, 'longitude': 29.84727}",691097,Tsibulev,3751,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
232,e6Ha9EWVCm,"{'__type': 'GeoPoint', 'latitude': 49.99484, 'longitude': 31.56281}",691052,Tsybli,3512,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
233,85z0yJDHXy,"{'__type': 'GeoPoint', 'latitude': 49.15411, 'longitude': 23.02967}",690960,Turka,7395,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
234,qBAPXm95T0,"{'__type': 'GeoPoint', 'latitude': 48.50961, 'longitude': 29.23482}",691264,Trostyanets’,0,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
235,D2Zjl1kp1p,"{'__type': 'GeoPoint', 'latitude': 50.48478, 'longitude': 34.96567}",691255,Trostyanets’,8151,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
236,f6B85zQgUG,"{'__type': 'GeoPoint', 'latitude': 48.93697, 'longitude': 34.4786}",691155,Tsarychanka,7638,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
237,SrKQuGC88c,"{'__type': 'GeoPoint', 'latitude': 45.08655, 'longitude': 34.38521}",691059,Tsvetochnoye,2681,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
238,N2zpOearGz,"{'__type': 'GeoPoint', 'latitude': 48.67448, 'longitude': 28.84641}",691016,Tulchyn,16136,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
239,62mSRk0wv7,"{'__type': 'GeoPoint', 'latitude': 49.27837, 'longitude': 23.50618}",691179,Truskavets’,26600,2019-12-14T02:09:48.216Z,2019-12-14T02:09:48.216Z
240,41o2naQxQg,"{'__type': 'GeoPoint', 'latitude': 49.9145, 'longitude': 38.29277}",691279,Troyits’ke,0,2019-12-14T02:09:50.238Z,2019-12-14T02:09:50.238Z
241,RGM9D4yooX,"{'__type': 'GeoPoint', 'latitude': 48.75751, 'longitude': 38.96333}",691331,Tr’okhizbenka,2054,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
242,y0quRDw7Wj,"{'__type': 'GeoPoint', 'latitude': 50.11802, 'longitude': 30.78141}",691305,Trypillia,3000,2019-12-14T02:09:50.238Z,2019-12-14T02:09:50.238Z
243,jTpFba51b9,"{'__type': 'GeoPoint', 'latitude': 48.77914, 'longitude': 38.57903}",691355,Toshkivka,4926,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
244,Rlh16AX0B9,"{'__type': 'GeoPoint', 'latitude': 48.32462, 'longitude': 29.14746}",691365,Torkanivka,1061,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
245,IQIcA0QzEr,"{'__type': 'GeoPoint', 'latitude': 50.48432, 'longitude': 30.90304}",691336,Trebukhiv,6207,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
246,mHEeSnABpm,"{'__type': 'GeoPoint', 'latitude': 49.65186, 'longitude': 29.31741}",691384,Topory,1109,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
247,DGCfXkzyHS,"{'__type': 'GeoPoint', 'latitude': 48.84663, 'longitude': 25.72621}",691444,Tovste,3382,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
248,t1g9uPheEf,"{'__type': 'GeoPoint', 'latitude': 48.03876, 'longitude': 38.59685}",691374,Torez,68037,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
249,JAecbMFCqe,"{'__type': 'GeoPoint', 'latitude': 48.54256, 'longitude': 28.51684}",691422,Tomashpil’,0,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
250,KEWFFsFxTe,"{'__type': 'GeoPoint', 'latitude': 47.81569, 'longitude': 34.74137}",691435,Tomakivka,8006,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
251,FaahcLANpN,"{'__type': 'GeoPoint', 'latitude': 47.25522, 'longitude': 35.71238}",691469,Tokmak,34926,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
252,PnaatGc7Rr,"{'__type': 'GeoPoint', 'latitude': 48.86403, 'longitude': 25.00325}",691497,Tlumach,0,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
253,vu1z9LbXW3,"{'__type': 'GeoPoint', 'latitude': 45.28367, 'longitude': 35.15244}",691480,Tokarevo,831,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
254,RMLdxU7NMS,"{'__type': 'GeoPoint', 'latitude': 48.49665, 'longitude': 30.94229}",691510,Tyshkivka,3368,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
255,JLq1d60Mxg,"{'__type': 'GeoPoint', 'latitude': 49.3767, 'longitude': 29.66474}",691578,Tetiiv,14388,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
256,FzUg32yhfc,"{'__type': 'GeoPoint', 'latitude': 47.1841, 'longitude': 35.11625}",691526,Tymoshivka,2975,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
257,6Bjw4iEjz6,"{'__type': 'GeoPoint', 'latitude': 44.57922, 'longitude': 33.75105}",691634,Ternovka,1843,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
258,d84yasCiWI,"{'__type': 'GeoPoint', 'latitude': 46.96942, 'longitude': 35.421}",691603,Terpinnya,4656,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
259,Vh7wdGYzU7,"{'__type': 'GeoPoint', 'latitude': 50.98916, 'longitude': 33.9707}",691606,Terny,3661,2019-12-14T02:09:50.239Z,2019-12-14T02:09:50.239Z
260,RW9AfYiliF,"{'__type': 'GeoPoint', 'latitude': 47.83049, 'longitude': 36.12761}",691639,Ternuvate,1510,2019-12-14T02:09:52.299Z,2019-12-14T02:09:52.299Z
261,RioFNvVlTG,"{'__type': 'GeoPoint', 'latitude': 48.88877, 'longitude': 30.69482}",691936,Talne,16388,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
262,YDhoMFuaOq,"{'__type': 'GeoPoint', 'latitude': 50.83913, 'longitude': 33.14374}",691943,Talalayivka,0,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
263,EM71LDMCNf,"{'__type': 'GeoPoint', 'latitude': 49.83818, 'longitude': 26.41433}",691715,Teofipol,0,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
264,Kaa1yShHaf,"{'__type': 'GeoPoint', 'latitude': 47.40994, 'longitude': 38.02476}",691741,Tel’manove,4577,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
265,QuRCAzuZDK,"{'__type': 'GeoPoint', 'latitude': 48.66566, 'longitude': 29.74504}",691708,Teplyk,6604,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
266,mizAheHZNs,"{'__type': 'GeoPoint', 'latitude': 49.55832, 'longitude': 30.49259}",691904,Tarashcha,12952,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
267,Ay5vsW5f2W,"{'__type': 'GeoPoint', 'latitude': 45.03239, 'longitude': 33.69588}",691704,Teplovka,1755,2019-12-14T02:09:52.299Z,2019-12-14T02:09:52.299Z
268,d2TmRCUVN6,"{'__type': 'GeoPoint', 'latitude': 46.18636, 'longitude': 29.15203}",691820,Tarutyne,5988,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
269,IKwEXd7VJZ,"{'__type': 'GeoPoint', 'latitude': 44.74303, 'longitude': 33.66812}",691723,Tenistoye,1211,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
270,dPIkVU0Rs7,"{'__type': 'GeoPoint', 'latitude': 44.65829, 'longitude': 33.80929}",691919,Tankovoye,1639,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
271,Sgt5d02vuk,"{'__type': 'GeoPoint', 'latitude': 45.83731, 'longitude': 29.61424}",691803,Tatarbunary,10396,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
272,qvWgwDXbdo,"{'__type': 'GeoPoint', 'latitude': 45.79197, 'longitude': 34.36298}",691721,Maslovo,2222,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
273,7ZGJ8RnI2C,"{'__type': 'GeoPoint', 'latitude': 50.37961, 'longitude': 25.70843}",691915,Tarakaniv,1634,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
274,PrsDjyhAnM,"{'__type': 'GeoPoint', 'latitude': 45.57142, 'longitude': 33.78728}",691920,Sary-Bash,835,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
275,FRtZkIVBu3,"{'__type': 'GeoPoint', 'latitude': 45.61257, 'longitude': 34.61497}",691970,Tabachnoye,1287,2019-12-14T02:09:52.300Z,2019-12-14T02:09:52.300Z
276,FnC4ALWfP0,"{'__type': 'GeoPoint', 'latitude': 49.55342, 'longitude': 25.58918}",691650,Ternopil,235676,2019-12-14T02:09:52.299Z,2019-12-14T02:09:52.299Z
277,KgoZ7bLQsH,"{'__type': 'GeoPoint', 'latitude': 49.30187, 'longitude': 25.70997}",691693,Terebovlya,13153,2019-12-14T02:09:52.299Z,2019-12-14T02:09:52.299Z
